irr,temp,dust,v_oc,v_batt,v_charge,curr,status
542.6960831582485,31.811619761917733,3.671294348306664,20.622706068421046,12.46701897943355,13.52584585157742,2.6470671803596746,Healthy
140.92422497476264,29.295372922241913,47.47690060436513,20.310462347844254,12.523716055087194,12.716355899411733,0.4815996108113467,Cloudy Mode
802.1969807540397,31.240179956348545,33.63233942703335,20.35166760791224,10.621344499323929,11.866008312244524,3.1116595323014917,Healthy
74.55064367977083,52.139309731875386,92.05358851025547,18.722498628303676,12.305411432779852,12.363010663119763,0.14399807584977742,Cloudy Mode
986.8869366005173,57.16912214527416,1.2003027272682543,19.379540865463607,10.582934258929875,12.540913957710815,4.894949246952352,Healthy
772.2447692966574,36.20410778110266,55.28148757183491,19.886979735226518,11.30777317652905,12.28305152023853,2.4381958592736974,Healthy
198.7156815341724,56.244440085299885,74.0663581066626,18.697114414668377,11.693059946366374,11.894249351702458,0.5029735133402109,Cloudy Mode
5.522117123602399,32.85982804991528,48.50179875240413,20.121990609980195,10.82582175697968,10.833294889714669,0.018682831837473053,Low Battery
815.4614284548342,39.05747945375167,8.540303016272166,20.211722997149693,12.14189038765197,13.679956075267151,3.8451642190379562,Healthy
706.8573438476171,29.04115991263999,97.24613900279022,19.825480614340098,10.518380349178704,11.015573070007958,1.2429818020731371,High Dust
729.0071680409873,45.61904168703376,51.801043137609796,19.451037484272213,10.870917906554881,11.825421152512616,2.3862581148943387,Healthy
771.2703466859457,59.15924460699236,61.41862443190114,18.67785152533137,11.777753025677645,12.68868886893532,2.2773396081441857,Healthy
74.04465173409037,44.13972384173515,23.660978270750732,19.806404025205737,12.071652636482042,12.196382354673615,0.3118242954789312,Cloudy Mode
358.4657285442726,34.31256336454196,48.34980851068038,20.0508737466661,12.516614825926615,13.002456291911733,1.2146036649627925,Healthy
115.86905952512971,45.91269783962113,42.914949195832186,19.52521561606062,12.052092634256173,12.217530555934568,0.4135948041959886,Cloudy Mode
863.1034258755935,24.916827138615503,7.489584200198374,20.929262801067242,11.977914394560704,13.617930769224227,4.100040936658804,Healthy
623.2981268275579,55.546363210615944,10.616035354746723,19.366521485921737,11.367550521971461,12.525920709613928,2.895925469106164,Healthy
330.8980248526492,40.123358031193455,83.74725196187745,19.406359578821554,10.502825736158963,10.795131115717297,0.7307634488958328,Healthy
63.55835028602363,37.97398968158568,23.981995220659023,20.111480563714125,10.764350369218368,10.871143655753183,0.2669832163370385,Cloudy Mode
310.9823217156622,43.434591538140765,19.495827149863054,19.883312151594332,11.676019998463286,12.21714654068352,1.3528163555505892,Healthy
325.183322026747,44.9913545115761,50.49114512501392,19.495520823171056,11.985285748857724,12.416734015515397,1.0786206666441813,Healthy
729.6061783380641,22.87103224906052,76.87471313625129,20.33770125618446,11.418386224572217,12.129755039086008,1.7784220362844778,High Dust
637.5574713552131,47.304688848936095,6.194651857898792,19.822819038974206,12.107493825362457,13.32994948041358,3.056139137627805,Healthy
887.2127425763265,29.67726721262118,57.680791963825584,20.189328719730685,11.648097049730794,12.740187419787443,2.7302259251416245,Healthy
472.2149251619493,48.55810530026359,11.921044284057336,19.702884292146248,10.663187630307487,11.532560213505407,2.1734314579947993,Healthy
119.5942459383017,52.90139177536787,3.6461050825618457,19.568469360405988,10.922435752129488,11.155810201499948,0.5834361234261488,Cloudy Mode
713.244787222995,52.15834030210081,5.274395216221739,19.58933903273274,12.347996091136674,13.724326533666343,3.440826106324173,Healthy
760.7850486168975,42.100038696315565,83.41641082084413,19.31083395697578,12.094808042573767,12.770218697650456,1.6885266376917205,High Dust
561.2771975694963,40.80679569243004,11.797248362806156,20.091687731750437,12.468476371427489,13.502743746565052,2.585668437843909,Healthy
770.967179954561,25.71503845357647,4.515136441229195,20.919096712908885,10.75862594806606,12.254146681185787,3.73880183279932,Healthy
493.79559636439075,51.01384601612543,43.789988714291226,19.261407812050816,12.678489576153162,13.377770054322431,1.7482011954231746,Healthy
522.7328293819941,30.856375217868575,84.39934719420248,19.863187767164547,10.960694770689853,11.417916302029592,1.1430538283493463,High Dust
427.54101835854965,39.86781691271786,26.240837648930192,19.994200777874806,10.525915727830613,11.231410638534312,1.7637372767592485,Healthy
25.419126744095188,31.37096371710067,42.17126175259164,20.25973919661905,12.694330465917819,12.730875964106708,0.09136374547222459,Cloudy Mode
107.89142699330445,25.353134519987726,3.9922532563751223,20.942420741436862,11.118362547979249,11.328402336622538,0.5250994716082229,Cloudy Mode
31.42918568673425,45.182307875669466,44.907851413487585,19.54180609208165,11.969642795527632,12.013682270889543,0.11009868840477885,Cloudy Mode
636.4104112637804,22.173281392916152,57.761308063713365,20.56372284971706,10.88870109118787,11.671389942782609,1.9567221289868442,Healthy
314.35598107632666,49.945809365048,57.090705375214476,19.181802477995454,11.77650277083811,12.165924003676563,0.9735530820961313,Healthy
508.5706911647028,32.70347181044467,33.242669217436514,20.282399717303402,12.48887697020003,13.280601722395152,1.9793118804878047,Healthy
907.5664739260931,20.005387720179414,31.55331806631355,20.934197433327896,11.204398568342565,12.637708401286583,3.5832745823600423,Healthy
249.29222914887495,40.44516556948919,10.662361893659789,20.12111810258894,11.97455874729759,12.437702619402506,1.1578596802622925,Healthy
410.38292303562974,21.874076341104125,36.67983206462684,20.789497862298525,10.913387895356516,11.533450052105941,1.5501553918735627,Healthy
755.5511385430486,31.04678231283598,9.949466887296465,20.598166215485236,11.874549877181195,13.28542107380605,3.5271779915621364,Healthy
228.79816549162246,48.27905949822865,76.65959447120517,19.069451080376517,11.240190773998522,11.46392611055052,0.5593383413799967,Healthy
76.979909828793,22.507584864874634,96.62742977481858,20.158346459008083,10.964658168893493,11.019439710803699,0.13695385477551292,Cloudy Mode
289.75145291376805,53.5735396942401,97.00744566667069,18.601248558621286,11.189000511547997,11.393729439703916,0.5118223203897988,Healthy
161.2212872540044,20.152796906343326,86.50710993753938,20.37728905530744,10.893450350717158,11.02993575694845,0.34121351557822954,Cloudy Mode
929.6976523425731,29.87295476807609,60.07921493396191,20.155560112256577,12.484215437243341,13.59887067421263,2.786638092423224,Healthy
808.1203795644169,49.63616224608286,70.086569724388,19.067326190451976,11.373811149897683,12.234873437985978,2.152655720220738,Healthy
633.4037565104235,32.65080598917227,28.520580268041407,20.332253897860973,11.039614470943608,12.065554748235995,2.564850693230968,Healthy
871.4605901877177,24.07569552264054,63.077042017262066,20.41544480369535,11.486497250235052,12.49649634709504,2.5249977421499668,Healthy
803.6720768991145,34.40935675201712,45.56495494398774,20.073882612959267,11.20517956697429,12.32426662779053,2.7977176520405993,Healthy
186.57005888603584,30.81573145538102,48.20173397769325,20.22719608745402,12.137722358389317,12.390955804873025,0.6330836162092703,Cloudy Mode
892.5589984899777,53.708476086422195,75.7776560375158,18.80679963530373,12.636683806148087,13.519988086051201,2.208260699757785,High Dust
539.3422419156507,32.53391670340572,28.191835559725163,20.341385809232463,11.463674044734823,12.339624557972797,2.189876283094936,Healthy
807.4401551640625,51.55729887104029,31.803961169451988,19.354095444753465,12.394273479938928,13.666756519047132,3.1812075977705083,Healthy
896.0912999234932,55.67488579242939,92.46417911286366,18.541613919249894,11.744898761831163,12.432330075576752,1.7185782843639759,High Dust
318.00347497186385,37.35269678306118,5.622429485097225,20.32614086599597,10.845918463207314,11.458086051630438,1.530418971057813,Healthy
110.05192452767676,56.39772575417568,48.56342984133404,18.944479413877875,12.019370032578951,12.16821389609159,0.37210965878159646,Cloudy Mode
227.93516254194168,35.092722158527714,91.28008004078617,19.58256309166575,11.629555893676804,11.808013687014846,0.446144483345107,Healthy
427.1077886262563,58.563136659604325,61.0363007818157,18.711480159201624,11.931334351154627,12.437962202369162,1.2665696280363368,Healthy
818.0147659224931,23.57158098102292,54.64070742121321,20.525013876736722,12.457312307657663,13.497383099622606,2.60017697991236,Healthy
860.7305832563435,47.48077066012971,24.974417922935523,19.62621728776416,11.468956055443302,12.903800617885375,3.5871114061051843,Healthy
6.952130531190703,39.75256161827715,34.327548906444825,19.919096430021693,12.482590771078183,12.493313037463052,0.02680566596217228,Healthy
510.74730257756573,35.505952218225886,85.20484158046929,19.622653973284013,12.15147183141964,12.592724529857792,1.1031317460953785,High Dust
417.411003148779,45.30847514994404,55.921813176845816,19.42535811073434,11.574930836931566,12.098521108081846,1.308975677875701,Healthy
222.10781047073024,48.15428366537325,51.47421937567799,19.327543622974556,11.82708869844752,12.118866637239355,0.7294448469795887,Healthy
119.8653673336828,20.17453078601236,9.957971354002893,21.141693747159355,11.216278491541825,11.440094347619246,0.5595396401935524,Cloudy Mode
337.615171403628,26.67812354988795,1.6028156455123121,20.900065666050477,12.663914059425302,13.33192927051405,1.6700380277218712,Healthy
942.9097039125191,48.52184202537275,96.36851886870491,18.860222710044315,11.96817255871087,12.642434478629529,1.6856547997966436,High Dust
323.2029320207552,46.655416543128254,37.698616728684165,19.540243005556746,10.596463075492586,11.080411560069598,1.2098712114425292,Healthy
518.790621743366,58.64190020514709,60.32130620995043,18.71469192764314,11.21856819264562,11.83889439675859,1.5508155102824255,Healthy
703.0189588951779,50.44151161003132,7.971507318728499,19.648209346311152,11.871291754269926,13.20260806171311,3.328290768607962,Healthy
363.629602379294,58.03090830925352,68.31142857230465,18.66534029881428,10.623933211158327,11.019991647787466,0.9901460915728472,Healthy
971.7820827209607,48.10162006139228,93.2566708705961,18.912352288224426,10.552545220902115,11.287773895060688,1.8380716853964358,High Dust
962.4472949421113,31.922088345577727,57.56652529974197,20.07823032972369,11.490053326961165,12.676217962792677,2.9654115895787805,Healthy
251.78229582536414,24.214596890034258,12.611532237541056,20.913154833122874,11.231918395323873,11.693144846432686,1.1530661277720315,Healthy
497.2485058923854,51.272954533797424,58.172152747347674,19.10463074583665,11.464256937672964,12.073073735615571,1.522041994856519,Healthy
300.8783098167697,45.76596885903663,76.63472131046524,19.195354343943517,11.077925281736011,11.372245562420591,0.7358007017114496,Healthy
284.8404943774676,21.92744049573185,40.64165365740187,20.74721143863939,10.862379043274558,11.277708182428265,1.0383228478842659,Healthy
36.88694735453279,34.40201863603913,87.98377479414678,19.650061320256576,12.016115385356743,12.046616575147345,0.07625297447650525,Cloudy Mode
609.5643339798969,58.271992619371446,64.86829533573645,18.68771741567406,11.632056455789161,12.323966467179096,1.7297750284748368,Healthy
502.67902322886147,40.01604582840805,89.92489182892025,19.349948790290394,10.940339264748607,11.342985887359362,1.0066165565268856,High Dust
51.47875124998935,37.309165440788185,62.35053112473372,19.761036416713253,11.203096737771997,11.26325787384431,0.1504028401807839,Cloudy Mode
278.64646423661145,38.307984206371756,13.128797200482422,20.20331281767659,11.801977396859316,12.31049308640462,1.271289223863259,Healthy
908.2658859666537,28.35530896020655,30.96917111051891,20.522542840884483,10.658904566199451,12.10039311631478,3.6037213752883237,Healthy
239.56189066697243,34.74828683459181,20.17949482524569,20.310790710017955,10.824396620385595,11.23906389594567,1.0366681889001872,Healthy
144.89487209122308,34.792530239487064,90.88264977168623,19.601546990308783,10.661140329036257,10.775351007698971,0.2855266966567853,Cloudy Mode
489.452760277563,22.094200807498897,76.04000672874827,20.384889892337576,12.28709813197106,12.769763770060715,1.2066640952241385,High Dust
985.6504541106007,50.70270514071673,67.6398368910006,19.038466374054156,12.15530031306642,13.237678075319865,2.7059444056336135,Healthy
242.05527151150042,36.66017727615516,30.096631963162167,20.116024816560618,12.157288450134365,12.544265014205033,0.9674414101766716,Healthy
672.1355474058786,52.887195472656934,18.40447720502135,19.42159545431694,12.07591575564726,13.255249472313471,2.948334291665525,Healthy
761.6196153287176,54.01392004479582,75.64510879889119,18.792852909771298,11.972647932073713,12.727716513865674,1.8876714544799045,High Dust
237.63754399239966,28.47976218794632,47.41579458790797,20.351853944723604,11.549382213831985,11.874420328852537,0.8125952875513794,Healthy
728.2163486118595,46.29413928680514,22.578955215062912,19.709503483509113,11.913011959715652,13.150213132643586,3.093002932319837,Healthy
367.7831327192532,38.89127216651927,61.66219781652751,19.688814413508762,10.584395420533545,11.017584135527827,1.0829717874857065,Healthy
632.3058305935795,55.2062695168594,4.0333852138451975,19.449352672018577,11.867221729844925,13.097828951195494,3.0765180533764225,Healthy
633.5297107608947,28.629627167058164,32.61702541282535,20.492348387518838,12.211330952181129,13.202872311360679,2.478853397948874,Healthy
535.7746840747585,47.11252801240177,46.85569945911347,19.425816604788775,11.600788392845658,12.33761645999773,1.842070167880181,Healthy
90.28977005440831,44.310084890108904,14.795833410940585,19.88653742138515,11.286529322539922,11.44929669736291,0.4069184370574696,Cloudy Mode
835.302495589238,31.812059102873313,98.46544775908396,19.674742567265493,11.110338816562153,11.684298017840968,1.4348980031970375,High Dust
320.78006497173584,25.464036146046904,20.909736458961426,20.76770082810804,11.914164510356581,12.466292285368754,1.3803194375304286,Healthy
186.51851039985422,46.065590419091066,13.035313004326554,19.81636734900218,12.0241626369858,12.364781962263336,0.8515483131938433,Cloudy Mode
40.77514155476392,49.54389832529323,20.35348738868964,19.569270209848444,12.416128719697593,12.486613451748362,0.1762118301269222,Cloudy Mode
590.8929431882418,32.625093750534,76.90611331597242,19.849684179313577,11.25313498141418,11.829010472504752,1.4396887277264299,High Dust
677.5643618422824,45.79330416089255,42.55056592718428,19.53482913268353,12.193499076248287,13.164217839286444,2.4267969075953926,Healthy
16.58782892785615,35.80523630446013,56.541593975253804,19.89432224502446,11.734982813216543,11.75565310722999,0.05167573503362035,Healthy
512.093058299281,48.52827533130471,2.1009156986360744,19.802577076448404,12.442240279491774,13.452081538152422,2.524603146651621,Healthy
226.49577519793795,27.968610995762123,3.4431308573314556,20.81713814163858,11.661186638250365,12.103780127411051,1.1064837229017155,Healthy
645.1727904094498,55.608600105446975,44.582554982701616,19.023744444900633,11.638785622475528,12.545618517937463,2.2670822386548384,Healthy
174.36642900499143,31.49638385862319,81.66552432016235,19.858525563867218,11.77132957917,11.93019942586629,0.3971746167407242,Cloudy Mode
690.9377381024659,34.711439510246116,88.52388787075652,19.629189145780128,12.148493781313356,12.714842659472197,1.4158721953971019,High Dust
386.7353463005374,22.32367808321399,8.670656759564022,21.04710952824366,12.622319053422613,13.351079753429513,1.8219017500172507,Healthy
936.7299887367345,24.460488492851056,53.836310210102276,20.488612473256424,10.661839379274685,11.862898206658334,3.002647068459124,Healthy
137.52094414599324,40.634476108493125,91.32296862792705,19.305046508296076,10.617556125260238,10.725147068646525,0.26897735846571796,Cloudy Mode
341.0663510502585,30.70370706911886,38.797275439788635,20.32684189214617,12.562610742296144,13.068310842197453,1.264250249753275,Healthy
113.47352124058906,53.41920902968778,82.95658314283686,18.74947371708724,11.665726376140054,11.767161743963827,0.2535884195594323,Cloudy Mode
924.6936182785628,20.587735546198154,13.36956543994362,21.086917568290655,11.852786632047259,13.537337177384739,4.211376363343698,Healthy
877.339353380981,35.16376194687744,93.53944896677987,19.556417412988328,11.561331923508403,12.221799434641992,1.651168777833974,High Dust
257.9416277151556,33.49382187076371,75.14233175313026,19.823885588930512,10.706046395736443,10.963498512997226,0.6436302931519566,Healthy
659.9840460341791,20.77310523670404,94.13343927869016,20.270010345377894,12.189796632521066,12.681410482959256,1.2290346260954734,High Dust
817.2222002012159,24.97473596002041,67.66172335525064,20.324645968446475,12.143894219194891,13.04107645386687,2.2429555866799484,Healthy
555.2008115994623,36.54570699674541,36.3403931999427,20.0593107181633,11.185747307284187,12.027132719837088,2.103463531382253,Healthy
529.6505783560065,39.71458337789787,93.81811725247225,19.326089658580386,11.17372633950248,11.570483228707245,0.9918922230119139,High Dust
241.8522909004517,36.17158989019477,27.556677630917846,20.16585372918108,12.34325103799214,12.738093678264473,0.9871066006808347,Healthy
93.1027678058992,41.23750713648376,33.21725220617326,19.85595212111408,10.659185967030918,10.804156594385365,0.362426568386118,Cloudy Mode
897.2157579533267,43.80526699622726,70.08084180017403,19.358928232186894,12.438431326384444,13.394494367707761,2.3901576033082894,Healthy
900.4180571633304,20.396952845113425,76.53162995253862,20.464836058218943,11.06465571777101,11.946685678052235,2.20507490070306,High Dust
633.1014572732679,38.56380637814016,92.94034838491538,19.39240619724384,11.804566445062086,12.28622709291562,1.2041516196338349,High Dust
339.0297910487007,58.53996963550353,20.48024090562095,19.118199109168614,12.559187193803911,13.14466795196985,1.4637018954148462,Healthy
349.2095746126609,40.76129120518195,79.7998035219224,19.41393740452168,11.991869503380622,12.318730580045084,0.8171526916611564,Healthy
725.9556788702394,47.10169069835813,73.85460533969635,19.15636941168513,11.41174558742748,12.148788009740322,1.8426060557821011,Healthy
897.110259952577,32.474554316675324,6.379455625359787,20.562477727912636,12.016975259591913,13.734888111571435,4.294782129948804,Healthy
887.0864242651173,50.959655126110505,38.722314121020695,19.314794102484267,11.256755199896014,12.57292752612109,3.290430815562689,Healthy
779.8755458576238,50.9168592750446,28.27654570600986,19.421391579187674,11.109968515968209,12.375690454117557,3.1643048453733695,Healthy
642.0316461542877,40.85184190616556,30.44904243540304,19.902917480337692,12.692703211456294,13.716109852583221,2.558516602817319,Healthy
84.13996499504883,59.04055293116854,98.29468795547008,18.315025473886873,12.151738508595532,12.20974495053533,0.14501610484949412,Cloudy Mode
161.62871409461377,25.022008590506136,64.27774134799279,20.35612215699477,11.918383950239999,12.103119662709464,0.4618392811736602,Cloudy Mode
898.5541885270792,20.677906595583238,71.76761577934995,20.49842851242734,11.281637215082501,12.218917702014833,2.34320121733083,Healthy
606.4290596595899,50.80632847028384,97.66176373150091,18.7330659391708,10.608153824141105,11.03134618953507,1.0579809134849114,High Dust
9.197051616629647,52.2862214945953,37.72017824576387,19.258487142812594,10.568325127277342,10.582093704826404,0.0344214438726562,Low Battery
101.47154286603211,24.80828916482305,80.1840168452806,20.207745373306043,11.719198761987357,11.813656569019601,0.23614451758060953,Cloudy Mode
663.5017691080558,30.623313318344245,43.45309633044954,20.284303370778293,12.176471986285911,13.119059440655676,2.356468635924411,Healthy
5.061583846218687,20.702094534665157,86.95336718149798,20.34536160145176,11.68223421897648,11.686489096552915,0.010637193941087026,Healthy
160.80805141749866,31.732344431222586,18.06575413113032,20.482725237127568,12.349727158266052,12.632608344844854,0.7072029664470035,Cloudy Mode
548.7337893665862,50.92567495674686,94.76861770642796,18.756030075098376,10.573538372805087,10.977636048777171,1.0102441899302117,High Dust
691.8951976926933,40.71842110850316,21.877170841087967,19.995307236163963,11.306854568137068,12.488822170935101,2.9549190069950866,Healthy
651.9612595026006,33.92382372673153,32.622050698093155,20.22758830668249,11.021554860583192,12.041899869445906,2.550862522156786,Healthy
224.26930946055978,34.86957179625321,75.61922341067805,19.75032917608056,11.484000529945668,11.706418201983366,0.5560441800942469,Healthy
712.1792213475359,20.054145028618727,39.37551415654067,20.853537607003656,10.659228065027069,11.709687534226621,2.626148672998879,Healthy
237.24908749680006,31.992021102609435,60.82113767664467,20.04218756810308,12.599089611456359,12.881190994259276,0.7052534570072938,Healthy
325.3996981592677,45.858349665517224,44.45735010694285,19.51250901565471,10.991161882352595,11.449075834594328,1.1447848806043355,Healthy
746.4914051180241,58.967777752654285,74.23699370897819,18.559241175277503,12.529077106063886,13.28316287969256,1.8852144340716857,Healthy
649.6328990472147,53.88243307935598,22.833125236861086,19.32754709366359,11.4369649410807,12.53845541461606,2.7537261838384004,Healthy
849.223410494178,20.943798585821163,5.8457987236877,21.144352083472064,12.668153093161479,14.300408059093934,4.080637414831137,Healthy
657.6128923003433,55.94242418699358,29.992939747306625,19.152949393177256,11.718928443612462,12.771170976802265,2.6306063329745086,Healthy
568.3086033354716,51.32793653194504,47.43086648684303,19.209294508534317,12.547832301186777,13.325044581349333,1.9430307004063916,Healthy
