irradiance,temperature,v_oc,v_load,current,power
817.7958154373259,31.8523248182396,20.749306652545542,16.616210647622307,3.8911565522491487,64.65627693504761
358.97254522733795,29.344310041996398,20.715970089346282,16.85486790051773,1.7995562163427268,30.331282306012163
204.41769369888192,21.683727585454477,21.353143398349033,17.16446727787113,1.2118651701690073,20.801020058557654
852.3691427638673,20.714957389336554,21.322256937104637,16.885587967648995,4.167056442092439,70.36319811911031
765.4858750780937,59.50889558944126,19.229823030962063,15.664532418794689,3.7439970708413104,58.64796349206606
783.2057344327899,37.110925349434496,20.522555368701788,16.557624949469236,3.9924316503212354,66.10518590240953
817.0162773487566,35.373065886387266,20.488132256733376,16.301897001161006,3.930801235222818,64.07951686863883
259.2357213872723,47.1858913077228,19.975982802126083,15.884887648221019,1.2329031039478575,19.58452728735468
486.77258283541806,28.730155514602565,20.86196550599932,16.748887513827608,2.493507027935266,41.763468725826364
292.69524762010377,57.99844735800902,19.265441966600463,15.504990532333887,1.4000476533315784,21.7077256097224
890.4827407004748,51.453800576622086,19.61295498793715,15.729822443475964,4.428816704781276,69.66450040090979
698.6385014620464,23.57644009249038,21.1741740771336,17.001600996395457,3.5676110783417356,60.65510006428632
464.71841988211935,36.70323103139714,20.38136091521949,16.645080207090867,2.3657467077642527,39.37804370039714
250.8466802288189,55.164732302486584,19.451398538551473,15.775427461288157,1.2809152407736348,20.20698546488293
448.7858573725298,57.78928089165641,19.265023697482246,15.450146076238802,2.210017058935645,34.14508639153537
460.14665762139765,38.69606044999479,20.35755688405961,16.474307623401184,2.3377393996338838,38.5126380129138
783.6849426704513,44.53645556842831,20.2294297135029,15.977038990096812,3.9060514453422805,62.40713623955762
710.0459770841705,26.68135784368301,20.80917881639042,16.7269284631017,3.596010446413431,60.15020948972386
909.7701940610613,59.646745045479065,19.270084693393322,15.777929024661281,4.499157767793508,70.98739193099945
577.7719401295594,29.266868055337735,20.927878652774655,16.69869374314125,2.870602803209843,47.935317069003936
295.67539675064137,57.709270965405025,19.356572312605177,15.315731064360325,1.3793812044980054,21.12623156332486
770.595829778396,45.985865959694735,19.995943881640237,15.866337327593577,3.8494783878913563,61.077122637565374
808.6280388935179,44.309471795154366,19.928287057427596,15.7247030384736,3.962040108104705,62.30190412646832
649.021758055597,40.50754044066034,20.26745368768775,16.05701056852466,3.133704145261786,50.317920579098036
816.7737439636488,29.226792468710347,20.769945950064027,16.541855140333215,4.109734834603784,67.98263829919708
595.0364770915126,27.06112128022033,20.995516935556967,16.515300144609846,2.9964563630433285,49.48737620588658
618.1862635055952,28.819448362807016,20.927766187016125,16.745336616402824,3.1692186910228335,53.06963379217288
542.0328146868396,27.45753048577018,21.136079839913354,17.089319306688015,2.6670515164766884,45.57809497245662
220.33530139527616,51.18337894267013,19.74879437018785,15.617484260120897,1.1424817916600563,17.84269139872565
286.3131415946435,34.005010366669204,20.582329113324754,16.769720075388157,1.486645465200584,24.930628302759
225.1433485493874,22.313707062535855,21.15375307703094,17.025160879330272,1.1701941235300966,19.922743213146777
709.1283290110243,58.764105205632454,19.276478110437306,15.627298605474657,3.4630762767749075,54.11852707069688
451.48478486106137,55.35143539853703,19.516276614419315,15.481454380765026,2.2723602725324255,35.17944189587352
606.8565529317623,57.11009132780852,19.36495529259567,15.66286927948986,3.0706967942642778,48.09592248550995
926.0531791408744,59.79631290585741,19.27703045233409,15.203237581788208,4.630983742395165,70.40594607303238
399.4337833190999,26.95580996877949,21.03396925512182,17.005224904264757,1.7885211507583911,30.414204414680857
528.3063384285038,35.84968075610635,20.35686170566672,16.319857232492083,2.6575806545398666,43.37133686592349
804.4409108344389,50.32953902816365,19.84751090470472,15.988658967760735,4.243457658111919,67.8471973396841
383.03853239329794,47.84082472215169,19.9896702706264,15.756617295376152,1.8791887350907914,29.609657724607597
261.5839278630344,26.155836253594202,20.93040133462118,16.565307099241622,1.2351119295296396,20.460008414595357
431.80116233101444,52.63332499962471,19.406148260117902,15.644364251745,2.196340667626212,34.36035342526525
328.97702980320355,28.977622873466427,20.740336657617235,16.402599725248947,1.6761229700626747,27.492774168233478
943.7581218740585,28.952704592904922,20.932064225010865,16.838292638428516,4.8380641259119335,81.464739555588
846.4963036515336,41.47897691573654,20.173764347983283,15.865583917094579,4.106694702666779,65.15510942704755
706.7230052083387,43.71759739366813,19.9641899070871,16.140986768203014,3.6067530512991928,58.21655327719612
897.1684721501741,43.203448313512446,20.039350092201555,15.784975410807542,4.544884566876017,71.74089113309661
842.9376615192916,23.659473495910195,21.151088327854946,17.03133064981986,4.200473653902404,71.53965568546883
349.2560471088287,55.09843450521522,19.549751631559378,15.764927491976703,1.7801489673363124,28.06391939497417
914.0471987919822,30.62400170354824,20.694906704905616,16.41657100023858,4.673181742119747,76.71761986652744
631.4737935325206,25.180596851312167,20.95428771625292,16.87983548641928,3.2446005056654483,54.76832275478558
845.95212413125,55.54992319475909,19.433328025357664,15.598750872952843,4.115458689448877,64.19601482464203
916.8730399387946,58.226059929190136,19.24645598509064,15.289396416833966,4.666381018369521,71.34614922184099
454.4027799774911,54.48510469061802,19.687282334416043,15.548114930717594,2.265545039384204,35.22495465306272
288.0415396221414,52.38064298899512,19.59873580362911,15.286463504568774,1.4474951079122587,22.127081140142582
382.34813003355333,46.20967922556087,20.061231890804503,16.118915522103542,1.9190603492679361,30.93317165166838
541.686230901005,42.034294824365574,20.300416863973968,15.927372936906764,2.6934068556251995,42.898895460363946
854.4118127379945,23.479470396456406,21.175857569991976,16.959754895881844,4.391229813400679,74.47418132676448
888.5844666050748,36.338128522827944,20.389931542586798,16.259255590852987,4.434550537040453,72.1024906122951
205.56170442495255,34.90754068049256,20.544995975009034,16.571825335094864,0.9158539092864459,15.177371017158798
608.5978420620526,30.39015135041305,20.728072871840258,16.522049197574233,3.00363622471329,49.62622547632911
533.9288025190232,48.936804547543396,19.712789586549817,15.704342111970437,2.6875134842761637,42.205631187606556
377.6862483765842,39.835029403150834,20.290684458014617,16.378921707269352,2.011352720312626,32.943788731703734
295.89229386694626,23.241848636305917,20.970003589068725,16.843014477071804,1.5397709378296145,25.934384197238625
470.0921371229024,28.80732807799245,20.92840153494653,16.805952419393783,2.2654071577398076,38.072324903529314
954.3277631300153,47.33035054638384,19.83702074295097,15.963470112322481,5.020157807317966,80.13913911626271
458.5623456166042,23.04523437961201,21.117854246606683,16.587168972643923,2.319289259180819,38.47044283847039
615.0324973946929,54.04827656195075,19.575914959057076,15.812089703243059,3.2027015607733658,50.64140437166501
762.4151671161422,39.80586108055897,20.233816448601644,16.309546917684035,3.796904392222988,61.92579032692141
490.9036819034352,39.22346309306592,20.347496225494233,16.074660354680088,2.507854333987721,40.312906637865055
977.4256661767686,43.6963113863807,20.017694065018713,15.965339157280129,4.971075181335684,79.36490124636201
969.957835953689,52.987238637005966,19.68776779789543,15.742352780790817,4.97160865094387,78.26481727118991
401.42583666029134,33.91236831608772,20.41978361617094,16.308927536056405,2.112866013839279,34.45857871310115
597.7988047139083,47.12064610236254,19.906605652836515,15.992056515582918,3.0762137235768394,49.19498372145259
440.7026478534157,42.62927855983165,20.312428971914247,16.536216533897637,2.1720045661476677,35.916737818432225
427.8723955019741,30.681130806776853,20.615910327200602,16.709081607295047,2.082187373314264,34.791438742387356
229.50955788362623,55.14519945420632,19.4249655302372,15.277528585503479,1.1808085404505508,18.03983623073993
687.6514671839175,51.89704086427712,19.706538741752038,15.88964499146284,3.531570143153694,56.1153958371618
602.1432185830893,46.338073386337015,19.95105450887711,16.22663027100877,2.9884440228377858,48.49237624419484
241.18300099999146,54.023269163769676,19.583899551738874,15.744481345528941,1.312432201571396,20.663564314912325
422.91717138928914,54.6917680383921,19.564330311095162,15.869660333913325,2.2598475314950637,35.863012731259154
926.612708773323,48.334519068601395,19.896746193426107,16.31985104388104,4.541431451959273,74.11548482197173
391.64951253357793,53.48053313454688,19.68694332746828,15.954296571196023,1.8745554922882617,29.907214263131287
315.9158976729785,47.898858466771344,19.896038942354284,15.966692873011775,1.5655419824743588,24.99652801397407
591.5622082220505,47.205630870412016,19.865592691017547,16.10149184763099,2.9885723079291715,48.120472652177284
988.5203632884806,44.74445512860737,20.080034613689904,16.093005257571303,4.890145115065698,78.6971310470389
393.6442172092003,50.10866558230565,19.93455491437424,15.952424540156384,2.1034413539327157,33.55498947325602
737.7084379247028,26.344204211722946,20.919526414775596,16.66533828467773,3.7309488757753595,62.17752513763444
809.2956922629741,55.23483036795714,19.39080555113508,15.825327112674486,4.050423166138945,64.09927154890347
390.11003519391977,54.87374110980928,19.617021011438233,15.529931075962187,1.806959223582746,28.061952199314195
782.5730788894876,21.169891321382366,21.179467317535522,17.250047398964043,3.7812838128046877,65.22732499981635
494.22650617540256,53.03267002259051,19.381099544269073,15.604852460163332,2.499233455905193,39.000169342904655
705.8446644748635,25.154794698937806,21.07700243276815,16.58174071125413,3.3159637597588336,54.98445127223636
706.8237686087157,33.40475417036568,20.526229472886325,16.494513436907344,3.6353825840079854,59.96386688021865
628.6197472598068,49.74033025166431,19.753930159186368,15.38313882581877,3.1272833518618013,48.10743394936194
272.23181604352663,26.430395841932327,20.961678240960286,16.894444196134437,1.6854683771771066,28.475051442567896
868.2419964713904,52.718680964762484,19.633115919739783,15.883539032389624,4.572001607418564,72.61956598758086
456.62405197738866,53.28536711830968,19.656676825798417,15.606870269508324,2.2649753529621917,35.34917649731475
349.2148083198834,40.29870935043345,20.191515895421343,16.177922255528195,1.7354403413462853,28.075818921407517
232.62011324381115,20.255434868673344,21.288538836383943,17.42166255585721,1.2626587176192587,21.997614101574122
672.7143545505935,31.48152532699651,20.64996906589178,16.41882591186104,3.533889033744771,58.02230883689021
742.0514894738259,44.67707673502969,20.090027211337265,15.860240251658494,3.546454541625528,56.247621071766275
213.27026314228493,59.24744712109694,19.34916439234646,15.77566419436969,0.8877137691759559,14.004274323238086
609.6744466394248,45.272541080666734,19.892829075762204,16.306780698715922,2.986168752641686,48.694798978686045
381.19662015835036,30.39214324256639,20.838991049489184,16.67193197396092,1.9642568591091383,32.747956734453695
716.1382323275599,45.360228123984456,19.928392249289374,16.145006406513172,3.6303785206885593,58.612484474584605
339.49314320399316,41.59941518863422,20.250835020396405,16.4689631994233,1.8044428615183508,29.717303081807792
752.7501904819727,51.19381580604575,19.727037941037846,15.6331335063226,3.6437811995733327,56.963717960758224
509.3882770404299,24.279225553078337,21.2198570900256,16.878824504946905,2.315326998905262,39.07999808608731
949.3839909893876,50.44111610008112,19.70559759675876,16.010652980037957,4.832721374477153,77.37502487596575
310.0167553167946,41.65066314704441,20.13253516303596,16.44303098617047,1.4672641492874496,24.126269871630587
472.8530808402068,58.51968015435978,19.322074031693237,15.57023539738946,2.16241661776217,33.669335765783735
290.77881699247126,33.674886641547445,20.5359376896392,16.252787281010953,1.4684004595582945,23.865600312539687
939.7548946228502,45.304875725357924,20.06475040392631,16.449212545480936,4.778092041936119,78.59585155967822
901.8714827047849,57.2811242204007,19.224312728136308,15.273256002946653,4.497151700311797,68.6861492029489
406.3533021721245,24.10038911962717,20.939612302104006,16.684662285448915,1.9859816722423735,33.1354335064551
727.9872368273433,57.48913948945805,19.26876273336918,15.483477753593268,3.6239999609221254,56.1121227739606
853.7777601609727,47.51542889203253,19.969259314595732,16.28623953581954,4.231830524564785,68.92060559805495
644.1606492795698,22.713482364206875,21.28538721904785,17.199104970548724,3.0859985352038324,53.07641274593031
623.7204626848052,32.03854267787265,20.63762794425262,16.59307545547448,3.047134245724983,50.56132846227496
393.48183272036135,48.32688354581126,19.816773650390438,15.946076626335971,2.019537154103188,32.203694209061915
274.4822142447194,22.69402405875087,21.122304013373775,16.90654614442771,1.404578925361247,23.74657841511061
917.7726063626613,43.28681840705093,20.201846909908273,16.27310543083032,4.605669012409988,74.9485374184559
920.3344457306644,33.83532227811827,20.465498572675028,15.866486842601162,4.502157380467984,71.43342084051498
706.4811658186143,44.83662071069908,20.032005862738526,15.966283198376862,3.5142555128795046,56.109598750091294
471.22383283896056,21.829681352500515,21.25603569535322,17.05309294326593,2.138412659550517,36.466549834371456
479.36765969012873,54.86147224609505,19.55703580468923,15.415425827027486,2.4146859648391827,37.22341238654272
780.7645430961915,58.939558767095875,19.32198022330508,15.534848842206376,4.046708486262315,62.86500464255884
917.6882079620617,58.75511421142766,19.41234889868533,15.488984874751042,4.441027826606097,68.78701283465034
909.6691394120938,49.98607326971699,19.480373107214227,15.93539362543448,4.489752929728693,71.5459802161744
823.900436686099,25.20344960522528,21.057615051691826,17.160695986396433,4.152412861301508,71.25829472279773
713.6253169234302,50.3305278371609,19.668066039829213,15.641291718039739,3.6934108480598993,57.76971650907743
267.31197199603906,20.98347665835206,21.017762877396752,16.784042759604063,1.2917373983501803,21.68057572808913
329.302971275691,20.88494206115989,21.256873156894503,16.990709012393925,1.5772898234518653,26.79927241848083
918.8433508216634,32.94440876598165,20.740145416217214,16.501784437741847,4.3973244398667095,72.56370000949435
685.1432477276719,39.54572761618663,20.2589687677279,16.24618001098795,3.4360600515691697,55.82285012635727
207.35764129330371,50.816296712311726,19.804472619104708,15.69192168150625,1.240995810480893,19.473609065143545
281.1772342928257,47.33181506426021,20.044637072585854,15.809586591081178,1.433622017660596,22.664971427085703
730.8014152864447,37.83610825506993,20.489686032604908,16.51629107086398,3.6517791785138525,60.31384783885534
204.04926707697496,30.945066651266636,20.866743120373805,16.81930041314341,1.0524545664615732,17.701549524501807
328.6464411339989,59.884980006308446,19.32996374879177,15.303107847101417,1.642123005275134,25.129585447931667
638.9870314932689,37.04725208943891,20.405180759418215,16.503215693687093,3.113633720240331,51.38496887626356
753.5161581541546,38.05548097318702,20.187029370150935,16.023307950287684,3.8499087823385434,61.68827399992756
721.5690076020804,26.544952847666767,20.89814610880367,16.76914993465053,3.6304211903215777,60.87907726643499
379.4154475684478,51.79238194999718,19.57605624296852,15.824913796897308,1.8988385630356048,30.0489565742628
769.7433770780287,47.74728903125954,20.079729820186806,16.0570613432087,3.751180282662319,60.23293190814381
389.7992699974401,28.830784511550416,20.790872193179244,16.723645936971625,2.079347143180676,34.77426540260707
460.3197585274142,23.295241824633706,21.09755838944676,16.774760782779897,2.368069067170382,39.72379211888389
797.1931240944193,47.21997208298852,19.94414993345462,15.916026630078079,3.9306735367353665,62.56070468482328
719.7063192377717,46.18044857124541,19.945337816074975,15.915098366683912,3.6987140815570525,58.86539843821943
879.3787283953424,30.930381079928374,20.872986050046656,16.549073170729276,4.3471365581381916,71.94108098378115
726.0903138402747,58.03454249001641,19.286007939325735,15.393451518837432,3.5522512199502696,54.6814069370356
654.6468826683773,26.04231567123601,20.967344961961924,16.46415230979679,3.197264101593858,52.64024314328688
274.939814262474,37.29339204170408,20.31108333934499,16.15063592204757,1.1975922160035608,19.34187586375166
494.1726424475468,57.74463680670395,19.230765908542732,15.327637628160252,2.5180174502795545,38.59525901926904
412.16189414538036,36.78909267704489,20.349368457057228,16.228258815146706,1.8776949828930667,30.471720158291152
395.1917147032668,45.54103790656342,19.969244424966988,15.927096050799435,1.8531141903897579,29.514727703437103
978.4084438019564,35.90377591851177,20.411880981622684,16.317151945326124,4.684483418101929,76.43742771852986
514.4781797334083,30.968608093946802,20.632327497315277,16.601750301469433,2.563783929387952,42.56330062261892
913.6372441416906,59.359105918393126,19.14141295771316,15.488033780997034,4.553154174681266,70.51940566755111
704.9109007978103,36.37336025260172,20.423021430107045,16.208464098715982,3.491884882670415,56.598090757612496
835.8490428333188,55.76396814716538,19.31132955523863,15.208423473113076,4.074987444699536,61.9741347066095
602.1096744841536,29.198184235643446,20.86609638458679,16.484468225220812,2.893324997077104,47.69492397955462
661.5231077010873,28.52418816100333,20.832034567243284,16.56818706955564,3.3540525248600934,55.57056967299745
594.0141550550911,21.245363315380455,21.041976684284485,16.763197083864288,2.9150155821046067,48.8649807053549
356.19439023843563,46.066673015035406,19.915745441543244,15.778597139995105,1.8126077833457928,28.600407986232792
777.9616922092042,34.74105374895045,20.43773167199342,16.090962004744757,3.801283592433599,61.16630985510869
424.61788995268466,54.57432999358548,19.553200951362644,15.551336595595279,2.1411957240405313,33.29845542160364
219.45277314516306,38.928396267662286,20.437625231219197,16.386385508998153,1.2275916694574218,20.115790343363948
716.3778367257343,58.72773711658887,19.126095897205982,15.4198826109319,3.64050576366795,56.136171520180774
341.68854352563915,27.421020628124847,20.8904515765085,16.60087665058514,1.6672013358065478,27.677003727415272
952.3668674823315,54.744926718224434,19.496740384532114,15.514792743197004,4.78755423444725,74.27791169426429
963.1428616020698,51.06387411166967,19.763940302061563,15.62581257987979,4.791647790557328,74.8733903240439
931.8915121763588,50.83687378576208,19.729475973535664,15.777292944753576,4.660245579351267,73.5260596999178
496.1269602043555,53.79132912467551,19.48523661059234,15.418503561635712,2.448073695806927,37.745632997945805
212.36529322309394,50.440959637719956,19.696046624547343,15.871462862286114,1.0453929455269306,16.59191531142657
942.6548500701803,45.048812865256615,19.917956771056822,15.577192118458637,4.734483585658318,73.74996039548854
542.5473186538514,25.249795107295505,21.095110958495084,16.804162832305575,2.613400723311062,43.91601130058426
973.3238552349356,21.301047179650077,21.18707880588469,17.0098845125461,4.765031393475681,81.05263370167795
970.8959816714023,56.83391391262747,19.598423372943927,15.715505601619643,4.71562565297389,74.10844136445246
882.407564373888,44.66601258082952,20.01063328957706,16.54711336445775,4.252010711419069,70.35850326873998
435.5591136556685,51.86149163904705,19.586084741356604,15.738827797998864,2.056067299056295,32.36008916094366
508.0781828815402,39.260894060502004,20.135583857713616,15.907656166802491,2.556337165088114,40.66533266864033
880.9093372134855,24.69232755849578,20.83506965444962,16.648962874141883,4.315267934518239,71.84473563376909
453.53760412502214,25.007431688102017,20.84121482129435,16.31772259034219,2.3190494670482202,37.84160587657376
335.594197348874,47.422611489158854,19.905582090643204,15.908345722655213,1.6814423616196261,26.748966401362857
645.4410099666801,37.21223579597851,20.44026071252407,16.185597358619102,3.0303546284895946,49.04809987056035
948.9238193286247,28.02098906801347,20.690831476396113,16.73574323622892,4.8101166550652925,80.50087727548105
756.8238373399784,39.66378186965748,20.356314737924738,16.175143735420683,3.865199051259063,62.520150220127
656.048936071492,22.568357483005364,21.073276020681387,16.83526763338606,3.1808584128739747,53.55060268464098
277.7411950166148,43.27885607657595,20.10073649736976,15.953477629614927,1.4307251293725733,22.825041345573272
692.0057813593357,30.75973617740391,20.873235253955347,17.046358473534944,3.374379083055759,57.520875475366616
992.0430800834106,51.90236402548753,19.744565730312175,15.731404031026159,4.969982438091886,78.18480176072792
312.0672121892192,32.41447835694295,20.60242301736227,16.848449822585657,1.4338862202505995,24.158760033189232
614.6637218909893,38.20880596327205,20.250440479294866,16.36318273585955,2.894007964201489,47.355181157261846
901.8984575423643,20.464821596324025,21.011577380050866,16.90567524950777,4.471210568750524,75.58883384746329
792.6148942033635,22.897875511782356,21.03319089248664,16.900299343452815,3.9507015763893336,66.76803925763066
757.6125927962144,35.69974225626739,20.443899863303862,16.433879350286343,3.7482949946196116,61.599027710860895
761.9872671896874,39.19755338868494,20.191404377850635,15.767588986411386,3.6915332801261806,58.20657949068867
487.59292097580413,44.00082192477215,20.03683320705216,15.973689886811579,2.397974698665907,38.30450419290964
434.87347541159465,31.66650314837213,20.67436003087727,16.70851961893868,2.2012968523160468,36.78041164403063
847.4889243828109,47.7992754450617,19.837550629566106,15.860261066958065,4.2329553189018005,67.13577644255129
848.0907157433446,54.40489588756818,19.464754947539245,15.29076598867068,4.258703681776645,65.11884141313692
893.657854864083,51.194039555733994,19.707163489409975,15.755249901412487,4.401277754274991,69.34323090413002
930.592442045177,21.584753013934286,21.214956414260225,17.312786234659278,4.770134001697501,82.58431028206867
609.0739190887502,39.220277890313156,20.179946197740055,16.39333530129899,2.927752261788273,47.99562450663166
601.2130357497597,24.197207136726995,21.181232881138275,16.932585503037416,3.0548212084574704,51.7260213086982
838.6361431734201,29.681800634501098,20.756051155046517,16.795130779448833,4.311369825163097,72.41002005218367
719.9711446222121,59.46650373068586,19.278559775760193,15.349546416534544,3.64794653238595,55.99432462389438
761.5735018061627,25.69982171606053,21.03583035652263,16.487889967852762,3.7876150863243305,62.4497807838947
836.6341355488809,39.95552613805424,20.275545306223638,16.035543047353,4.130340973078106,66.23226047403985
912.0042734540531,44.72622937272476,20.109002194755085,16.39977950950571,4.663630132374891,76.48250588483513
470.39612548122864,48.098598821764156,19.873782475431973,15.844227363979718,2.2096831348799757,35.010721991389794
500.4663621119552,42.385947339476566,20.06945889556213,16.0068903205747,2.4053193845218113,38.50168357399288
275.1855518726952,20.390833896767347,21.266608657682244,16.95331928689082,1.336171982814304,22.65255024684889
662.6241127969392,33.058452329759675,20.48270476277995,16.76699112813856,3.4368859397358955,57.626236059975916
228.75381903739367,40.70846573538846,20.22543268380823,16.505537930118997,1.1817458587910579,19.505351096036854
572.4784145059682,23.514659965793335,21.070944002645888,17.300511248806338,2.765587496678817,47.84607759585003
