field1,field2,field3,field4,field5,field6,field7
18.111739881590246,4.619512653707499,564.8559873736287,53.04932711897019,75.38279743334905,75.38279743334905,8.36674115636649
18.14484992298929,6.805741901399924,828.1407691144109,36.59749758301123,46.82840237316921,46.82840237316921,12.34891654155014
17.96402313542109,2.9479712647937033,359.7390257266878,50.17149278462597,131.54777369653135,131.54777369653135,5.295742400331066
17.867395231391797,5.07723408229507,611.3875507308893,49.559228948727466,176.63347628950442,176.63347628950442,9.071694803065885
17.958653483887673,5.594315744346438,673.931655089634,31.168516563513947,46.1754112399646,46.1754112399646,10.046637793217482
18.02602805065829,1.9191032321305481,237.16033017599818,49.01204159527371,117.7514282653334,117.7514282653334,3.459380869449425
17.90362410737894,5.723951545745147,686.0358815211507,21.29526721504224,35.65757389675322,35.65757389675322,10.247947688387175
17.904284908510494,2.772828190638287,336.4192989498332,40.86944574687186,101.75944582288979,101.75944582288979,4.9645505927537545
18.03437878815499,2.0652324878855737,252.0412743882236,28.050309305069607,83.50784760390052,83.50784760390052,3.7245184972132144
17.995134764842955,7.967812940777785,959.1084298026666,24.21984100220476,174.96095933367667,174.96095933367667,14.33818676503559
18.00327969954116,8.077526937023201,972.5056264596475,22.69336205702232,109.53490908536398,109.53490908536398,14.542197672780668
17.924150466529994,7.036332342019038,846.7178784931689,44.37010715573489,62.91114697562738,62.91114697562738,12.612027963086062
17.976959928579422,3.66667890945094,443.69101533869656,31.895623731882317,20.537241279828006,20.537241279828006,6.591573982616684
17.90757668557317,2.279108874266402,278.1376912051071,45.366837003506646,27.22442917228822,27.22442917228822,4.0813316940695925
18.089019841112478,6.172927816084054,747.3864212097255,22.287471927962983,40.55704739122232,40.55704739122232,11.166221374289957
18.103524933472375,4.540419410823806,552.121994991681,31.03516182407136,45.17399904125364,45.17399904125364,8.219759601227071
17.81538121377619,2.4623073595971947,297.63058787582304,38.8821952331368,153.1108904114048,153.1108904114048,4.386694427671072
17.90704891398076,4.940385399232077,596.1415280890162,47.67531076936372,101.02010189085449,101.02010189085449,8.846772299796516
17.85034707449099,1.8769100478529,227.51081689217472,31.156337602622447,94.21036404738597,94.21036404738597,3.3503495781773758
17.93499760655931,7.710083230531078,927.4563216630256,41.906198175295316,20.658396936459145,20.658396936459145,13.828032428594796
17.991656203020963,3.336736356609379,407.02398528001356,51.00922118826655,154.8251448028983,154.8251448028983,6.00334133682367
17.855035478030146,6.086326180895351,730.0178274831856,41.555211586380665,130.10657457752706,130.10657457752706,10.867156989075022
17.907814018687468,3.732574921129368,449.3688608715288,28.15358161637718,12.180305142000286,12.180305142000286,6.684225749840176
17.89960426279185,5.1392802122151275,616.0544169422486,20.85402735447883,127.41031750135836,127.41031750135836,9.19910819942477
18.020726732939895,5.249297972903145,637.3682234746237,50.45346058653254,97.83687912167629,97.83687912167629,9.45961643094629
18.006934433703623,2.874872803367037,347.88356442042164,20.74442937976355,14.710562234420086,14.710562234420086,5.176764607546797
17.927826244666274,8.106831368030896,975.6677022116469,50.614558543946984,82.49411547515817,82.49411547515817,14.533786416086809
18.017682087213938,6.784761892111809,820.1062586888917,38.51279969095242,87.24533168340845,87.24533168340845,12.22456828095147
17.945331991541273,7.895230116975672,951.5991532513513,52.86736944795137,29.839417229389635,29.839417229389635,14.168252559874366
17.972834488967393,7.590351642642548,915.8618803421191,47.95741325207829,170.22566646005083,170.22566646005083,13.64201337862763
18.167345209029854,5.540129414722098,678.3199830488682,54.927693868666815,152.99556686651914,152.99556686651914,10.064944357995689
18.134046105179035,7.719149334906569,937.4993880184935,32.274913540809855,120.4240207192395,120.4240207192395,13.99794099319578
17.87004187630724,2.2205917993169617,270.7940016415356,46.85159011258944,83.21320098010929,83.21320098010929,3.968206844397855
18.08297324178792,2.9218973641276507,356.7862899353162,34.067581976323474,74.11779748521153,74.11779748521153,5.283659185077096
18.08113965544916,1.9186490672669962,236.18183112843045,36.79564671063681,117.17522408717176,117.17522408717176,3.469136173505183
17.88517367112474,3.813235874664557,460.26426461061146,41.96269121264295,98.17773649324299,98.17773649324299,6.820038586733885
18.081877764375488,4.182624269909144,510.9418317515856,50.57869899652186,11.209159058739411,11.209159058739411,7.56297007828074
18.153793191841256,3.3862358535656023,417.0792254191167,54.44292142197533,92.2504767786597,92.2504767786597,6.1473025384427995
17.88774551937556,7.184287677243996,862.9900073215434,46.889569485258136,145.15265110191112,145.15265110191112,12.851070970852636
17.908249717898574,4.027080456870924,485.40266135487144,34.621837375856686,82.66317796745246,82.66317796745246,7.2117962455713585
18.10176614668435,3.4812730840871247,424.7476077499046,34.74749507969746,9.352183959768315,9.352183959768315,6.301719126089173
18.027149531082564,5.225852384784666,634.1568665265988,45.8153805556112,141.53007588912595,141.53007588912595,9.420722236787759
18.05514762752395,2.5667894802635405,312.7393799798101,28.357200101890584,36.24548078447539,36.24548078447539,4.63437629949337
18.03405892164005,6.974930400186002,841.7575846032317,23.866593959598813,46.55175027984698,46.55175027984698,12.578630581129278
18.039069592092815,2.123049724693745,259.64051494381664,32.41177551742718,29.64714361781326,29.64714361781326,3.8297841731223956
17.86735278716889,8.273490027244678,989.5095492804138,30.05336470789286,59.43871167686956,59.43871167686956,14.782536509790422
18.104731770662145,6.741991992893,817.7958154373259,30.370784215959652,136.2152710239543,136.2152710239543,12.206195663127968
18.116958999242776,2.9410209715986424,358.97254522733795,28.176271286746847,93.48945471070873,93.48945471070873,5.328235635836576
17.977060925593197,1.6817648305928081,204.41769369888192,21.473261637272667,36.87862934712826,36.87862934712826,3.0233188822086836
17.995652305018613,7.081869414910042,852.3691427638673,20.625587715669482,158.00941406736735,158.00941406736735,12.74428596602667
17.84688924974443,6.372621805255361,765.4858750780937,54.570283640761104,158.32473389127526,158.32473389127526,11.373147558889883
18.051425475601782,6.469373797052459,783.2057344327899,34.97205968075518,156.70411650828123,156.70411650828123,11.678141897130338
18.057205744171416,6.7498490450906985,817.0162773487566,33.451432650588856,42.98331804867707,42.98331804867707,12.18834129493017
17.99378089830007,2.1123745656921153,259.2357213872723,43.78765489425744,81.22308195257786,81.22308195257786,3.800960511020569
18.11243533598705,4.000738076333247,486.77258283541806,27.638886075277245,177.2981381053575,177.2981381053575,7.2463109703807165
17.966592276902006,2.3843872924820015,292.69524762010377,53.248641438257884,138.96224573579826,138.96224573579826,4.2839314314250405
18.05646059258936,7.344848616090927,890.4827407004748,47.52207550454432,4.890135820600767,4.890135820600767,13.262196959498032
17.89803356613079,5.829310082149053,698.6385014620464,23.129385080929083,11.73682642688857,11.73682642688857,10.433318751768837
17.997644784912577,3.8346937759947397,464.71841988211935,34.61532715247249,83.5076478262199,83.5076478262199,6.901545643926845
17.982564574209718,2.0359509383626553,250.8466802288189,50.76914076467577,163.65963705508082,163.65963705508082,3.661161921902932
18.022530792204094,3.6763186565859947,448.7858573725298,53.06562078019936,96.96632363148856,96.96632363148856,6.625656619027548
17.963047307116664,3.8019616837660637,460.14665762139765,36.35905289374544,89.60625144617224,89.60625144617224,6.829481758533473
17.986852740432834,6.489370603770861,783.6849426704513,41.46939862237477,18.985265992193504,18.985265992193504,11.67233534281202
18.08260471714415,5.86143282222344,710.0459770841705,25.84618811322263,118.22041885037292,118.22041885037292,10.598997280036112
17.95632357627618,7.538943620380946,909.7701940610613,54.69090191479418,147.9785689080406,147.9785689080406,13.537171107086328
17.839342289926133,4.826614088630844,577.7719401295594,28.10850954842052,68.47560135136122,68.47560135136122,8.61036208284655
18.174958390420542,2.381925523060299,295.67539675064137,52.995612094729395,139.61013316655894,139.61013316655894,4.329139727070162
18.13814540786905,6.325598303048573,770.595829778396,42.7376327147329,173.60579770214608,173.60579770214608,11.473462181246473
17.87077373048944,6.741106562838962,808.6280388935179,41.27078782076007,36.677962642984035,36.677962642984035,12.046879007761248
18.06897078052452,5.34587071526738,649.021758055597,37.944097885577804,94.19933361505343,94.19933361505343,9.6594381750628
17.949702522944865,6.794240326292426,816.7737439636488,28.073443410121556,51.6848324552236,51.6848324552236,12.19545927263449
18.026348721533108,4.922344691763876,595.0364770915126,26.17848112019279,142.71379542609108,142.71379542609108,8.873190194132302
18.02942241290135,5.112398892686285,618.1862635055952,27.717017317456136,103.96680585860835,103.96680585860835,9.217359917949015
17.97655921996837,4.493319017901975,542.0328146868396,26.52533917504891,114.22483515905468,114.22483515905468,8.077441541952496
17.92162343344136,1.7913882744510874,220.33530139527616,47.28545657483637,143.62454873086094,143.62454873086094,3.2104586077794695
17.930945894768374,2.3591551614754485,286.3131415946435,32.254384070835556,71.27468507924188,71.27468507924188,4.230188355777981
17.908380808451877,1.8611963172618669,225.1433485493874,22.024493679718873,164.7162123132678,164.7162123132678,3.3331012408813727
17.916817779176956,5.876650575356346,709.1283290110243,53.918592054928396,95.9451961043052,95.9451961043052,10.529087751055508
17.993282170995066,3.7071650950492443,451.48478486106137,50.9325059737199,28.431868110362643,28.431868110362643,6.67040676096848
17.928424001088924,5.0187934163127,606.8565529317623,52.471329911832456,125.26184127038444,125.26184127038444,8.997905634152769
18.06820520657126,7.627295562547502,926.0531791408744,54.82177379262524,142.7870430788858,142.7870430788858,13.781154139527866
18.14872461553359,3.272590337977593,399.4337833190999,26.086333722682056,57.017101872154804,57.017101872154804,5.9393340823411345
17.941994675862997,4.379032697893977,528.3063384285038,33.86847066159306,154.29226625977554,154.29226625977554,7.85685813510437
18.023940450053537,6.643129454625851,804.4409108344389,46.538346649643195,163.10578585783796,163.10578585783796,11.973536969217296
18.049968511030293,3.1339980117853456,383.03853239329794,44.360721631882726,49.84280772800561,49.84280772800561,5.656856542635703
18.047200227091928,2.146031603665433,261.5839278630344,25.386356721894927,177.03386508873996,177.03386508873996,3.872986204501726
18.007595526791608,3.542898943239744,431.80116233101444,48.55415937467163,25.328075048776515,25.328075048776515,6.379909116215873
18.074268241835973,2.6993870743415984,328.97702980320355,27.855420014283123,36.36282031244819,36.36282031244819,4.878944607019487
18.048224895268067,7.812793045797127,943.7581218740585,27.833616518791807,33.16047106284471,33.16047106284471,14.100704595073292
17.87623375776727,7.059572232147112,846.4963036515336,38.79410480126948,160.91814780141667,160.91814780141667,12.619856345170465
18.08691560643893,5.815994010024177,706.7230052083387,40.75289771945961,117.77265941849313,117.77265941849313,10.519339282686161
18.088729083726673,7.395169105461569,897.1684721501741,40.303017274323395,27.37877098000912,27.37877098000912,13.376921047703965
17.923671389582143,7.028504691005286,842.9376615192916,23.20203930892142,79.25821530630282,79.25821530630282,12.597660844171532
18.00379378354476,2.8535199347505515,349.2560471088287,50.71113019206331,110.75364451256436,110.75364451256436,5.137418446248303
18.068332899281106,7.55582490924866,914.0471987919822,29.296001490604713,15.023535298088992,15.023535298088992,13.652115978898525
17.979068618042064,5.2411173563473445,631.4737935325206,24.533022244898145,158.83494631332098,158.83494631332098,9.423040858498013
18.1072978047766,6.951379290319909,845.95212413125,51.1061827954142,144.64863637947633,144.64863637947633,12.58706949637792
18.236387249461934,7.482951424278659,916.8730399387946,53.44780243804137,90.93721924379489,90.93721924379489,13.646199994205835
17.921401396736503,3.74730335970083,454.4027799774911,50.17446660429077,174.0827907466507,174.0827907466507,6.715692766453785
17.86189553968462,2.3647865142402233,288.0415396221414,48.333062615370736,75.19697626951795,75.19697626951795,4.223956969101379
18.03038185956049,3.1332420221943527,382.34813003355333,42.93346932236576,177.13985742656962,177.13985742656962,5.649355011858568
18.072156250512613,4.452558585721719,541.686230901005,39.280007971319876,120.22559978465287,120.22559978465287,8.046733447572436
17.976913362615523,7.103604417670818,854.4118127379945,23.044536596899356,114.24082918570946,114.24082918570946,12.770088117876117
18.145326066332103,7.307763567150702,888.5844666050748,34.295862457474456,29.8718811532413,29.8718811532413,13.26017527416117
17.866139420027675,1.6888580679052778,205.56170442495255,33.04409809543099,158.7469964948359,158.7469964948359,3.017337370183426
18.06929186230316,5.020000194358131,608.5978420620526,29.091382431611418,76.94814382571073,76.94814382571073,9.070784866067566
17.93941391792411,4.413908205727728,533.9288025190232,45.319703979100474,29.202013040846285,29.202013040846285,7.918292629827145
18.17193779062073,3.0764921653423083,377.6862483765842,37.35565072775698,2.2693535956366273,2.2693535956366273,5.590582424193249
18.19925153531681,2.4136768286137054,295.89229386694626,22.836617556767678,100.75602305490887,100.75602305490887,4.3927111728906585
17.923334341221665,3.903274412851353,470.0921371229024,27.706412068243395,94.93193198208174,94.93193198208174,6.995969232707049
17.945044286409143,7.928143339422731,954.3277631300153,43.91405672808585,129.48365202644854,129.48365202644854,14.227088333494057
18.08595878869798,3.7781276093334837,458.5623456166042,22.664580082160505,160.2464495432044,160.2464495432044,6.83310602408474
17.96128693502105,5.080873664538606,615.0324973946929,49.7922419917069,14.293185235745314,14.293185235745314,9.12590297693698
17.995458878206776,6.313574622768009,762.4151671161422,37.3301284454891,131.66936826126522,131.66936826126522,11.361567249851156
18.002538842054243,4.049381163455288,490.9036819034352,36.82053020643268,33.7341499375648,33.7341499375648,7.2899141681386626
17.808032684380233,8.187269591274777,977.4256661767686,40.734272463083116,154.47186956828952,154.47186956828952,14.579916447725362
17.998616225390577,8.029306081488476,969.957835953689,48.86383380738022,147.4314324950981,147.4314324950981,14.451639871690574
17.93102722259358,3.322197234659921,401.42583666029134,32.173322276576755,97.34287589739799,97.34287589739799,5.957040905351215
17.950687717760022,4.946618803492572,597.7988047139083,43.73056533956722,127.84370375219608,127.84370375219608,8.87952094002949
18.14436320034688,3.599431078516259,440.7026478534157,39.80061873985269,56.58302037307471,56.58302037307471,6.530938480321529
17.874349310572075,3.5578324240627794,427.8723955019741,29.345989455929747,84.81022180790663,84.81022180790663,6.359393953617752
18.081320518674797,1.8478402978138282,229.50955788362623,50.752049522430525,147.8946415878849,147.8946415878849,3.341139269209532
17.97210370696682,5.686007800124666,687.6514671839175,47.90991075624248,82.6677354911785,82.6677354911785,10.218952186246277
17.972023983150418,4.977768034756452,602.1432185830893,43.04581421304489,64.40368775857952,64.40368775857952,8.946056650320248
18.07903718960517,1.9460130852466648,241.18300099999146,49.77036051829847,88.95824050505398,88.95824050505398,3.518204293963275
18.03400512945689,3.461819452726398,422.91717138928914,50.35529703359308,149.0848654386993,149.0848654386993,6.243046976772151
18.057061299721955,7.647758953691116,926.612708773323,44.79270418502622,60.33744852675709,60.33744852675709,13.809605223229791
18.096818466053286,3.191805104225,391.64951253357793,49.29546649272852,31.277086764433882,31.277086764433882,5.776151755018211
17.966869161681668,2.5880499384360203,315.9158976729785,44.411501158424926,128.16252365954054,128.16252365954054,4.649915462777828
17.938776326549224,4.897671451705766,591.5622082220505,43.804927011610516,148.67607828745471,148.67607828745471,8.785823269307537
17.89148494734422,8.241072608699698,988.5203632884806,41.65139823753145,18.114746134236,18.114746134236,14.744502652852143
17.917458947002103,3.24374851956416,393.6442172092003,46.34508238451744,43.17734029607005,43.17734029607005,5.811973093368969
18.294909442530873,6.020540438365955,737.7084379247028,25.55117868525758,25.554958156978902,25.554958156978902,11.014524211500028
18.12446795807368,6.641725681905255,809.2956922629741,50.83047657196249,62.62945408478999,62.62945408478999,12.037774430800685
17.864892563379197,3.2189510575365494,390.11003519391977,50.51452347108312,81.06317620297428,81.06317620297428,5.750621480966631
17.867754204325642,6.546177398555355,782.5730788894876,21.023654906209572,134.78874065339517,134.78874065339517,11.696548873529895
18.04818660617185,4.053365903026417,494.22650617540256,48.90358626976669,117.20656527870135,117.20656527870135,7.315590420091505
18.0547264797378,5.83705828400501,705.8446644748635,24.510445361570582,111.7671421461176,111.7671421461176,10.538649076399812
18.054888383531736,5.837143927705118,706.8237686087157,31.729159899069966,63.42749038973779,63.42749038973779,10.538898209332595
17.97450442064463,5.194719371640857,628.6197472598068,46.02278897020627,151.4605595552568,151.4605595552568,9.337250630956689
17.98745457399971,2.241686855325249,272.23181604352663,25.626596361690787,84.83169013166962,84.83169013166962,4.0322240479295175
18.032787952415937,7.168260553771284,868.2419964713904,48.628845844167174,176.23888884272782,176.23888884272782,12.926372255382521
18.008589300629332,3.748828558696634,456.62405197738866,49.12469622852097,114.14558489323264,114.14558489323264,6.751111387203788
17.778069962725247,2.903970675252978,349.2148083198834,37.761370681629266,22.727653481610492,22.727653481610492,5.162699383434992
17.97702003694248,1.9184796370864854,232.62011324381115,20.223505510089176,121.71196117357812,121.71196117357812,3.448854687636989
17.91485935657397,5.599051853709284,672.7143545505935,30.046334661121946,58.51872277770582,58.51872277770582,10.03062264893666
18.01752114189085,6.131580127376887,742.0514894738259,41.592442143150976,123.53889540349753,123.53889540349753,11.047587457821084
18.29852590026034,1.6888633169234613,213.27026314228493,54.34151623095982,12.535406669233033,12.535406669233033,3.0903709146723544
18.03674816654743,5.0235716932087255,609.6744466394248,42.113473445583395,31.47865869167269,31.47865869167269,9.060889752700204
17.968647031382762,3.149799226294458,381.19662015835036,29.093125337245592,154.03270660304153,154.03270660304153,5.6597630517007635
18.092180150197724,5.890773249668284,716.1382323275599,42.190199608486395,40.89232026423268,40.89232026423268,10.657693085696426
18.04826878872092,2.778437217542775,339.49314320399316,38.89948829005494,150.6674025437292,150.6674025437292,5.014598171479787
18.042009449045185,6.20588505465036,752.7501904819727,47.294588830290024,50.269695921793875,50.269695921793875,11.19666367956901
18.060685059321568,4.204345231616478,509.3882770404299,23.744322358943545,115.71874381056737,115.71874381056737,7.5933355108885605
18.205654356482952,7.7709307419800675,949.3839909893876,46.63597658757098,124.94710323176957,124.94710323176957,14.147487911665673
17.88691115646741,2.5562617431525356,310.0167553167946,38.944330253663864,92.27785556610952,92.27785556610952,4.572362669244592
18.047363207681144,3.870585798018361,472.8530808402068,53.70472013506481,54.955921805411634,54.955921805411634,6.985386772332973
17.907361887001848,2.3999912607919685,290.77881699247126,31.965525811354013,38.2759877467973,38.2759877467973,4.297751203264361
18.055551264634225,7.760516243150684,939.7548946228502,42.14176625968818,5.97408382123672,5.97408382123672,14.012039886823377
17.90813134885139,7.495382969729556,901.8714827047849,52.620983692850615,54.71035222333028,54.71035222333028,13.42283027318607
17.958263318639492,3.3678779202134574,406.3533021721245,23.587840479673773,117.56930229563095,117.56930229563095,6.0481238516225195
17.97049100857621,6.017755749212775,727.9872368273433,52.80299705327579,168.8948673207269,168.8948673207269,10.814202558303597
18.09758167193447,7.027742508590119,853.7777601609727,44.07600028052847,156.81680680734937,156.81680680734937,12.718514401853533
18.09184544439424,5.316019957508657,644.1606492795698,22.374297068681017,137.89165977635446,137.89165977635446,9.617661145056186
17.87542826235536,5.1997296815316005,623.7204626848052,30.533724843138568,141.92052178559376,141.92052178559376,9.294739490585801
18.005493411099984,3.228267791326884,393.48183272036135,44.786023102584856,119.69728262567915,119.69728262567915,5.81265544460025
17.929042014525084,2.271464737641116,274.4822142447194,22.35727105140701,46.85163436188054,46.85163436188054,4.072518671567977
17.874149508932465,7.6567767078305975,917.7726063626613,40.375966106169564,163.29510552704937,163.29510552704937,13.68583716322758
17.978298294957565,7.642995263810473,920.3344457306644,32.105906993353486,120.73181614305012,120.73181614305012,13.740804871973257
17.969151721154418,5.851001518707217,706.4811658186143,41.7320431218617,100.87931357647919,100.87931357647919,10.51375340103549
18.242671648634552,3.8509466625977224,471.22383283896056,21.60097118343795,19.978104458426593,19.978104458426593,7.025155550217532
18.04329598253607,3.9291642312929573,479.36765969012873,50.503788215333174,80.46999788515657,80.46999788515657,7.089507318921264
17.862238249924577,6.496007810583004,780.7645430961915,54.07211392120889,82.86448881634674,82.86448881634674,11.603323918600454
17.943522599582906,7.61138265564332,917.6882079620617,53.9107249349992,155.6214497140806,155.6214497140806,13.657501669560926
18.10213832954294,7.486718539124981,909.6691394120938,46.237814111002365,98.39667963380192,98.39667963380192,13.552561462959403
18.208844277286993,6.760121799073548,823.900436686099,24.553018404572118,68.47209881467374,68.47209881467374,12.309400513482341
17.841401668776204,5.947571568161596,713.6253169234302,46.539211857515795,175.8240591319187,175.8240591319187,10.61130133013642
17.812007561486094,2.2276874081101132,267.31197199603906,20.860542076058053,19.92970679873682,19.92970679873682,3.96795849578847
18.187096517537178,2.693115921942444,329.302971275691,20.774324303514902,76.05871709615003,76.05871709615003,4.897995920528335
18.03896141773709,7.60575801969069,918.8433508216634,31.326357670233943,7.564441530852952,7.564441530852952,13.719997546984482
17.913170726812364,5.695777619824181,685.1432477276719,37.1025116641633,133.18274173804747,133.18274173804747,10.202943692586752
18.053462908612243,1.6708351829354833,207.35764129330371,46.96425962327277,165.25377939584712,165.25377939584712,3.01643610015301
17.736425226098312,2.3284443090330758,281.1772342928257,43.91533818122768,50.4067193190881,50.4067193190881,4.1298278380299305
18.000337550659715,6.050335450210015,730.8014152864447,35.60659472318619,154.50150182384175,154.50150182384175,10.890808039850297
18.03278211728431,1.6645158356557233,204.04926707697496,29.576933319858306,52.599281483141596,52.599281483141596,3.0015851395149076
18.092427013953785,2.6640416447619755,328.6464411339989,54.89935750551989,163.93862909590473,163.93862909590473,4.819897901998944
17.898610404770746,5.316039941685287,638.9870314932689,34.916345578259055,135.7131426474211,135.7131426474211,9.514972781242516
18.008568716140335,6.236556306966934,753.5161581541546,35.79854585153864,144.88321983145894,144.88321983145894,11.231145280609242
17.90745753739404,6.01541643980097,721.5690076020804,25.726833741708422,3.24118000808181,3.24118000808181,10.77208144654779
18.025538375567432,3.1042595946530644,379.4154475684478,47.81833420624753,173.30586427332466,173.30586427332466,5.595595045114221
17.9104653677637,6.397149747425196,769.7433770780287,44.27887790235211,130.80077857265817,130.80077857265817,11.457592900365727
17.95918991608398,3.224830966278483,389.7992699974401,27.72693644760661,54.855197169503995,54.855197169503995,5.791535177066388
17.900418460520978,3.8317705923163525,460.3197585274142,22.883336596554493,149.29103967459244,149.29103967459244,6.859029704718104
18.065113624182366,6.570820509194728,797.1931240944193,43.81747557261496,50.67381571468739,50.67381571468739,11.870261910271058
18.085845111665666,5.921635918831856,719.7063192377717,42.90789249983973,157.09569112190303,157.09569112190303,10.709779003566895
17.97653794300426,7.304828549676624,879.3787283953424,29.564083444937324,20.264470274148664,20.264470274148664,13.131552759040261
18.003823799496004,5.990279830748231,726.0903138402747,53.28022467876436,126.66347594294324,126.66347594294324,10.78479425824659
17.855140858536647,5.471325745901533,654.6468826683773,25.287026212331508,97.32572579608386,97.32572579608386,9.769129187600996
17.97003233519932,2.255885633507494,274.939814262474,35.131718036491066,17.376204635179345,17.376204635179345,4.053833777864127
17.994979538295826,4.06031943895915,494.1726424475468,53.02655720586596,43.540889086591015,43.540889086591015,7.306536522301469
18.262079309102997,3.3473994918797336,412.16189414538036,34.69045609241428,2.232726529916662,2.232726529916662,6.1130474999958775
17.888803297422584,3.266388928908621,395.1917147032668,42.348408168243,84.37823378361105,84.37823378361105,5.843178904212516
18.146417723875242,8.050236289861122,978.4084438019564,33.9158039286978,54.22774693680007,54.22774693680007,14.608295049171952
18.09968587734658,4.231000296762818,514.4781797334083,29.59753208220345,107.70434717359659,107.70434717359659,7.657977631836717
18.028063640449012,7.541397954833021,913.6372441416906,54.43921767859399,53.50280538755109,53.50280538755109,13.595680226768172
18.175862048419514,5.779648912134303,704.9109007978103,34.32669022102651,53.985440071257244,53.985440071257244,10.5050101315251
18.037210547260685,6.894163964910178,835.8490428333188,51.29347212876971,133.7747757716886,133.7747757716886,12.43514869824224
18.038915919566794,4.9756583682028035,602.1096744841536,28.048411206188014,8.665710476103621,8.665710476103621,8.97554829484993
17.994687934698245,5.483801287382553,661.5231077010873,27.458664640877917,162.52109913455772,162.52109913455772,9.867929286234553
18.122356888241864,4.893421421238096,594.0141550550911,21.089692900957896,153.40749739041266,153.40749739041266,8.86803294002445
18.10964692338109,2.9030379211935955,356.19439023843563,42.80833888815597,120.20484298075317,120.20484298075317,5.257299175800222
17.93743227125038,6.468946259200863,777.9616922092042,32.89842203033164,106.77988261932917,106.77988261932917,11.603628539077398
17.868075280540122,3.5083595593693966,424.61788995268466,50.252538744387294,160.6144496651374,160.6144496651374,6.268763271801495
17.979701936260433,1.7901669978287091,219.45277314516306,36.562346734204496,33.3594323151686,33.3594323151686,3.2186669037090367
17.919996143560237,5.936326060401992,716.3778367257343,53.88676997701526,14.21444919434915,14.21444919434915,10.637894010931984
17.993647542538465,2.8189622781006105,341.68854352563915,26.49339304960924,43.11183058371686,43.11183058371686,5.072341366785368
18.123743813468415,7.826583478815735,952.3668674823315,50.401810878446376,143.02409016603426,143.02409016603426,14.184699390478078
17.95426983449132,7.994076772068446,963.1428616020698,47.18088984771096,6.240648010766998,6.240648010766998,14.352781144335626
17.99571766186884,7.71539563711871,931.8915121763588,46.98226456254182,104.90523031502813,104.90523031502813,13.884408153520297
18.00580227348084,4.078001893818232,496.1269602043555,49.567412984091064,179.1787529144358,179.1787529144358,7.342769577097149
18.084843088220527,1.709833866899566,212.36529322309394,46.63583968300496,154.0252968907571,154.0252968907571,3.0922077189803994
17.77531106660154,7.907590070223096,942.6548500701803,41.91771125709954,93.8602240278461,93.8602240278461,14.055987328538503
17.93932997052347,4.509099644000788,542.5473186538514,24.593570718883566,11.455363671595622,11.455363671595622,8.089022638370004
